date,"(37.9676,-119.138)","(37.9785,-119.04)","(37.9894,-118.943)","(38.0557,-119.054)","(38.0665,-118.956)",Year_Month,AverageVal
20030826,0.016841402,0,0.368182987,0.01239106,0.123114385,200308,0.104105967
20030828,0,0,0,0,0,200308,0
20030829,0,0,0,0,0,200308,0
20030830,,,0,,0,200308,0
20030831,,,0,,0,200308,0
20030901,,,0,,0,200309,0
20030902,0,0,0,0,0,200309,0
20030903,0.693745255,0.613565624,1.007040739,1.022618175,1.080562949,200309,0.883506548
20030904,4.50686121,4.54972887,6.167699814,6.286551476,5.967621326,200309,5.495692539
20030905,0.370501101,0.497595906,0.719356716,0.4154661,0.437414348,200309,0.488066834
20030906,,,0,,0,200309,0
20030907,,,0,,0,200309,0
20030908,0,0,0,0,0,200309,0
20030909,0,0,0,0,0,200309,0
20030910,0,0,0,0,0,200309,0
20030911,0.166333422,0.297758967,0.438955635,0.300000012,0.270764112,200309,0.29476243
20030912,0,0,0,0,0,200309,0
20030913,,,0,,0,200309,0
20030914,,,0,,0,200309,0
20030915,0,0,0,0,0,200309,0
20030916,0,0,0,0,0,200309,0
20030917,0,0,0,0,0,200309,0
20030918,0,0,0,0,0,200309,0
20030919,0,0,0,0,0,200309,0
20030920,,,0,,0,200309,0
20030921,,,0,,0,200309,0
20030922,0,0,0,0,0,200309,0
20030923,0,0,0,0,0,200309,0
20030924,0,0,0,0,0,200309,0
20030925,0,0,0,0,0,200309,0
20030926,0,0,0,0,0,200309,0
20030927,,,0,,0,200309,0
20030928,,,0,,0,200309,0
20030929,0,0,0,0,0,200309,0
20030930,0,0,0,0,0,200309,0
20031001,0,0,0,0,0,200310,0
20031002,0,0,0,0,0,200310,0
20031003,0,0,0,0,0,200310,0
20031004,,,0,,0,200310,0
20031005,,,0,,0,200310,0
20031006,0,0,0,0,0,200310,0
20031007,0,0,0,0,0,200310,0
20031008,0,0,0,0,0,200310,0
20031009,0,0,0,0,0,200310,0
20031010,0,0,0,0,0,200310,0
20031011,,,0,,0,200310,0
20031012,,,0,,0,200310,0
20031013,,,0,,0,200310,0
20031014,0,0,0,0,0,200310,0
20031015,0,0,0,0,0,200310,0
20031016,0,0,0,0,0,200310,0
20031017,0,0,0,0,0,200310,0
20031018,0,0,0,0,0,200310,0
20031019,0,0,0,0,0,200310,0
20031020,0,0,0,0,0,200310,0
20031021,0,0,0,0,0,200310,0
20031022,0,0,0,0,0,200310,0
20031023,0,0,0,0,0,200310,0
20031024,0,0,0,0,0,200310,0
20031025,0,0,0,0,0,200310,0
20031026,0,0,0,0,0,200310,0
20031027,0,0,0,0,0,200310,0
20031028,,,0,,0,200310,0
20031029,0,0,0,0,0,200310,0
20031030,0,0,0,0,0,200310,0
20031031,0,0,0,0,0,200310,0
20031101,0.745942593,0.427440703,0.5,0.39581731,0.5,200311,0.513840121
20031102,0,0,0,0,0,200311,0
20031103,0.022586644,0,0,0,0,200311,0.004517329
20031104,2.09307909,1.31809938,1.299999952,1.228259921,1.353708625,200311,1.458629394
20031105,0,0,0,0,0,200311,0
20031106,0,0,0,0,0,200311,0
20031107,0,0,0,0,0,200311,0
20031108,0.584206998,0.302404106,0.300000012,0.300000012,0.300000012,200311,0.357322228
20031109,5.880203724,3.877362251,4.567718506,3.238550901,3.444128275,200311,4.201592731
20031110,10.75597095,7.376587391,8.445510864,8.207809448,8.050692558,200311,8.567314243
20031111,1.88784349,1.316734314,1.667320132,1.143725991,1.328367591,200311,1.468798304
20031112,0,0,0,0,0,200311,0
20031113,1.670235157,0.819009483,0.958952248,0.817483842,0.720567346,200311,0.997249615
20031114,0,0,0,0,0,200311,0
20031115,0,0,0,0,0,200311,0
20031116,0.760305703,0.427440703,0.446237832,0.300000012,0.300000012,200311,0.446796852
20031117,0.812648594,0.613128066,0.865594566,0.31128341,0.446291357,200311,0.609789199
20031118,0.153512046,0.002241041,0.219356745,0,0,200311,0.075021966
20031119,0,0,0,0,0,200311,0
20031120,0,0,0,0,0,200311,0
20031121,0,0,0,0,0,200311,0
20031122,0,0,0,0,0,200311,0
20031123,,,0,,0,200311,0
20031124,0,0,0,0,0,200311,0
20031125,0,0,0,0,0,200311,0
20031126,0,0,0,0,0,200311,0
20031127,0,0,0,0,0,200311,0
20031128,0,0,0,0,0,200311,0
20031129,0,0,0,0,0,200311,0
20031130,0,0,0,0,0,200311,0
20031201,0,0,0,0,0,200312,0
20031202,0.606793642,0.425199687,0.447963417,0.384533912,0.382076263,200312,0.449313384
20031203,0,0,0,0,0,200312,0
20031204,0,0,0,0,0,200312,0
20031205,0,0,0,0,0,200312,0
20031206,7.130530834,5.247961521,7.014309883,4.738486767,4.911312103,200312,5.808520222
20031207,9.192663193,7.319336414,9.887283325,6.55702734,6.788013458,200312,7.948864746
20031208,4.143205643,3.006937981,4.266692162,2.842669725,2.924627781,200312,3.436826658
20031209,0,0,0,0,0,200312,0
20031210,3.058998585,2.241933823,2.959553719,2.107151985,2.205190659,200312,2.514565754
20031211,7.141484737,5.323509216,7.448329449,4.842669487,4.933504581,200312,5.937899494
20031212,1.168129444,0.814330161,1.313557982,0.631334901,0.738927662,200312,0.93325603
20031213,0.592824876,0.302404106,0.446237832,0.376273185,0.300000012,200312,0.403548002
20031214,0.008223542,0,0,0,0,200312,0.001644708
20031215,6.314618111,4.697433472,6.578282356,4.473600864,4.587912083,200312,5.330369377
20031216,0,0,0,0,0,200312,0
20031217,0,0,0,0,0,200312,0
20031218,0,0,0,0,0,200312,0
20031219,0,0,0,0,0,200312,0
20031220,3.175336123,2.119009495,2.898509264,1.876273155,1.841683149,200312,2.382162237
20031221,1.913697004,1.316734314,2.320598602,1.459542513,1.828367591,200312,1.767788005
20031222,0,0,0,0,0,200312,0
20031223,0,0,0,0,0,200312,0
20031224,2.430661201,1.6288234,2.391468525,1.143725991,1.328367591,200312,1.784609342
20031225,12.24983501,9.868714333,12.86336422,8.483827591,8.667708397,200312,10.42668991
20031226,4.573457241,3.862471819,5.310760021,2.848860264,3.390409708,200312,3.997191811
20031227,0.016841402,0,0,0,0,200312,0.00336828
20031228,0,0,0,0,0,200312,0
20031229,0.592430532,0.5,0.507040679,0.5,0.5,200312,0.519894242
20031230,9.663527489,6.953371525,9.537693024,5.719999313,5.919645309,200312,7.558847332
20031231,0.031204503,0,0.007040681,0,0,200312,0.007649037
20040101,0.422186822,0.301494032,0.447963417,0.384533912,0.382076263,200401,0.387650889
20040102,20.91942978,14.20239925,18.7349987,13.13011742,14.12406921,200401,16.22220287
20040103,2.907926798,2.006903648,3.101097822,1.739543319,2.062041998,200401,2.363502717
20040104,0,0,0,0,0,200401,0
20040105,0,0,0,0,0,200401,0
20040106,0,0,0,0,0,200401,0
20040107,1.00639379,0.689293563,0.719356716,0.5,0.5,200401,0.683008814
20040108,1.000648618,0.505100191,0.719356716,0.5,0.5,200401,0.645021105
20040109,0,0,0,0,0,200401,0
20040110,0,0,0,0,0,200401,0
20040111,0,0,0,0,0,200401,0
20040112,0,0,0,0,0,200401,0
20040113,0,0,0,0,0,200401,0
20040114,0,0,0,0,0,200401,0
20040115,0,0,0,0,0,200401,0
20040116,0,0,0,0,0,200401,0
20040117,0,0,0,0,0,200401,0
20040118,0,0,0,0,0,200401,0
20040119,0,0,0,0,0,200401,0
20040120,0,0,0,0,0,200401,0
20040121,0.880694985,0.329569936,0.351173133,0.466501117,0.305306792,200401,0.466649193
20040122,,,0,,0,200401,0
20040123,0.195944145,0.002241041,0,0,0,200401,0.039637037
20040124,0,0,0,0,0,200401,0
20040125,0,0,0,0,0,200401,0
20040126,0,0,0,0,0,200401,0
20040127,0.881023586,0.069172524,0.078243777,0,0.042551432,200401,0.214198264
20040128,3.023749113,1.747034073,2.231189251,1.387556672,1.446291327,200401,1.967164087
20040129,0,0,0,0,0,200401,0
20040130,0,0,0,0,0,200401,0
20040131,0,0,0,0,0,200401,0
20040201,0,0,0,0,0,200402,0
20040202,0,0,0,0,0,200402,0
20040203,13.78941441,9.569325447,12.39225292,7.913495541,8.550715446,200402,10.44304075
20040204,1.737313747,1.612218022,2.320598602,1.750878096,1.998147368,200402,1.883831167
20040205,0,0,0,0,0,200402,0
20040206,0,0,0,0,0,200402,0
20040207,1.631201386,0.931209922,1.167320132,0.884533882,0.882076263,200402,1.099268317
20040208,0,0,0,0,0,200402,0
20040209,0,0,0,0,0,200402,0
20040210,0,0,0,0,0,200402,0
20040211,0,0,0,0,0,200402,0
20040212,0,0,0,0,0,200402,0
20040213,0,0,0,0,0,200402,0
20040214,0,0,0,0,0,200402,0
20040215,0,0,0,0,0,200402,0
20040216,1.271533251,0.692444682,0.946237803,0.643725991,0.800000012,200402,0.870788348
20040217,5.73426199,3.877480507,5.056860924,3.135360718,3.564743996,200402,4.273741627
20040218,5.166060925,3.131030083,4.037608624,3.327151299,3.498147249,200402,3.831999636
20040219,8.548654556,5.710381508,7.004824162,5.323423386,5.51406765,200402,6.420270252
20040220,0,0,0,0,0,200402,0
20040221,0.016841402,0,0.221945152,0.12680085,0.123114385,200402,0.097740358
20040222,0.980803132,0.505100191,0.719356716,0.614409804,0.513315558,200402,0.66659708
20040223,3.289108276,2.13479948,3.106412888,1.642618299,1.886087298,200402,2.411805248
20040224,1.140060425,0.691534579,0.872635245,0.5,0.5,200402,0.74084605
20040225,0.77153331,0.304645151,0.300000012,0.300000012,0.300000012,200402,0.395235699
20040226,23.83398628,17.33374596,22.48352432,14.84361649,15.97369862,200402,18.89371433
20040227,10.93373203,7.401478767,9.306882858,6.073952198,6.379796028,200402,8.019168377
20040228,0,0,0,0,0,200402,0
20040229,0,0,0,0,0,200402,0
20040301,0,0,0,0,0,200403,0
20040302,4.075458527,2.510544062,3.469562531,2.442617416,2.609798908,200403,3.021596289
20040303,,,0,,0,200403,0
20040304,0,0,0,0,0,200403,0
20040305,0,0,0,0,0,200403,0
20040306,0,0,0,0,0,200403,0
20040307,0,0,0,0,0,200403,0
20040308,0,0,0,0,0,200403,0
20040309,0,0,0,0,0,200403,0
20040310,0,0,0,0,0,200403,0
20040311,0,0,0,0,0,200403,0
20040312,0,0,0,0,0,200403,0
20040313,0,0,0,0,0,200403,0
20040314,0,0,0,0,0,200403,0
20040315,0,0,0,0,0,200403,0
20040316,0,0,0,0,0,200403,0
20040317,0,0,0,0,0,200403,0
20040318,0,0,0,0,0,200403,0
20040319,0,0,0,0,0,200403,0
20040320,0,0,0,0,0,200403,0
20040321,0,0,0,0,0,200403,0
20040322,0,0,0,0,0,200403,0
20040323,0,0,0,0,0,200403,0
20040324,0,0,0,0,0,200403,0
20040325,0,0,0,0,0,200403,0
20040326,3.38144803,2.429862261,3.771386147,2.115816593,2.370918989,200403,2.813886404
20040327,0.896855652,0.687928438,0.731091201,0.5,0.5,200403,0.663175058
20040328,0,0,0,0,0,200403,0
20040329,0,0,0,0,0,200403,0
20040330,0,0,0,0,0,200403,0
20040331,0,0,0,0,0,200403,0
20040401,0,0,0,0,0,200404,0
20040402,,,0,,0,200404,0
20040403,,,0,,0,200404,0
20040404,0,0,0.007040681,0,0,200404,0.001408136
20040405,0,0,0,0,0,200404,0
20040406,0,0,0,0,0,200404,0
20040407,0,0,0,0,0,200404,0
20040408,0,0,0,0,0,200404,0
20040409,0,0,0,0,0,200404,0
20040410,0,0,0,0,0,200404,0
20040411,0,0,0,0,0,200404,0
20040412,0,0,0,0,0,200404,0
20040413,,,0,,0,200404,0
20040414,0,0,0,0,0,200404,0
20040415,0,0,0,0,0,200404,0
20040416,0,0,0,0,0,200404,0
20040417,,,0,,0,200404,0
20040418,,,0,,0,200404,0
20040419,0.645805657,0.426530629,0.818873107,0.300000012,0.300000012,200404,0.498241884
20040420,0.210307255,0.186434388,0.372635245,0,0,200404,0.153875378
20040421,0,0,0,0,0,200404,0
20040422,0.445178777,0.300910085,0.446237832,0.300000012,0.300000012,200404,0.358465344
20040423,0,0,0,0,0,200404,0
20040424,,,,,,200404,#DIV/0!
20040425,,,0,,0,200404,0
20040426,0,0,0,0,0,200404,0
20040427,0,0,0,0,0,200404,0
20040428,0,0,0,0,0,200404,0
20040429,0,0,0,0,0,200404,0
20040430,0,0,0,0,0,200404,0
20040501,,,0,,0,200405,0
20040502,,,0,,0,200405,0
20040503,0,0,0,0,0,200405,0
20040504,0,0,0,0,0,200405,0
20040505,0,0,0,0,0,200405,0
20040506,0,0,0,0,0,200405,0
20040507,0,0,0,0,0,200405,0
20040508,,,0,,0,200405,0
20040509,,,0,,0,200405,0
20040510,0,0,0,0,0,200405,0
20040511,0,0,0,0,0.007299752,200405,0.00145995
20040512,0,0,0,0,0,200405,0
20040513,0,0,0,0,0,200405,0
20040514,0,0,0,0,0,200405,0
20040515,,,0,,0,200405,0
20040516,,,0,,0,200405,0
20040517,0,0,0,0,0,200405,0
20040518,0,0,0,0,0,200405,0
20040519,0,0,0,0,0,200405,0
20040520,0,0,0,0,0,200405,0
20040521,0.756005704,0.319983423,0.300000012,0.496262699,0.331880927,200405,0.440826553
20040522,,,,,,200405,#DIV/0!
20040523,,,0,,0,200405,0
20040524,,,0,,0,200405,0
20040525,0,0,0,0,0,200405,0
20040526,0,0,0,0,0,200405,0
20040527,0,0,0,0,0,200405,0
20040528,1.24722302,0.80589366,0.857235551,0.942539692,1.019128561,200405,0.974404097
20040529,,,,,,200405,#DIV/0!
20040530,,,0,,0,200405,0
20040531,,,0,,0,200405,0
20040601,0,0,0,0,0,200406,0
20040602,0,0,0,0,0,200406,0
20040603,0,0,0,0,0,200406,0
20040604,0,0,0,0,0,200406,0
20040605,,,0,,0,200406,0
20040606,,,0,,0,200406,0
20040607,0,0,0,0,0,200406,0
20040608,0,0,0,0,0,200406,0
20040609,0,0,0,0,0,200406,0
20040610,0,0,0,0,0,200406,0
20040611,,,0,,0,200406,0
20040612,,,0,,0,200406,0
20040613,,,0,,0,200406,0
20040614,0,0,0,0,0,200406,0
20040615,0,0,0,0,0,200406,0
20040616,0,0,0,0,0,200406,0
20040617,0,0,0,0,0,200406,0
20040618,0.430436641,0.513976574,0.644106686,0.322038412,0.387247622,200406,0.459561187
20040619,,,0,,0,200406,0
20040620,,,0,,0,200406,0
20040621,0,0,0,0,0,200406,0
20040622,0,0,0,0,0,200406,0
20040623,0,0,0,0,0,200406,0
20040624,0,0,0,0,0,200406,0
20040625,0,0,0,0,0,200406,0
20040626,,,,,,200406,#DIV/0!
20040627,,,,,,200406,#DIV/0!
20040628,0,0,0,0,0,200406,0
20040629,0,0,0,0,0,200406,0
20040630,0.555091798,0.731672943,0.366733253,0.664266765,0.5,200406,0.563552952
20040701,1.343708754,1.241200924,1.023834705,0.826509774,0.705268621,200407,1.028104556
20040702,1.7751683,1.539503098,1.306335211,1.424972653,0.964075565,200407,1.402010965
20040703,,,,,,200407,#DIV/0!
20040704,,,,,,200407,#DIV/0!
20040705,,,,,,200407,#DIV/0!
20040706,0.950098217,0.809682548,0.9960711,0.635733247,0.800000012,200407,0.838317025
20040707,0.286826074,0.261184335,0.295708925,0,0.107184879,200407,0.190180843
20040708,0,0,0,0,0,200407,0
20040709,0,0,0,0,0,200407,0
20040710,,,0,,0,200407,0
20040711,,,0,,0,200407,0
20040712,0,0,0,0,0,200407,0
20040713,0,0,0,0,0,200407,0
20040714,0,0,0,0,0,200407,0
20040715,0,0,0,0,0,200407,0
20040716,0,0,0,0,0,200407,0
20040717,,,0,,0,200407,0
20040718,,,0,,0,200407,0
20040719,0,0,0,0,0,200407,0
20040720,0,0,0,0,0,200407,0
20040721,0,0,0,0,0,200407,0
20040722,0,0,0,0,0,200407,0
20040723,0,0,0,0,0,200407,0
20040724,,,0,,0,200407,0
20040725,,,0,,0,200407,0
20040726,0,0,0,0,0,200407,0
20040727,0,0,0,0,0,200407,0
20040728,0,0,0,0,0,200407,0
20040729,0,0,0,0,0,200407,0
20040730,0,0,0,0,0,200407,0
20040731,,,0,,0,200407,0
20040801,,,0,,0,200408,0
20040802,0,0,0,0,0,200408,0
20040803,0,0,0,0,0,200408,0
20040804,0,0,0,0,0,200408,0
20040805,0,0,0,0,0,200408,0
20040806,0,0,0,0,0,200408,0
20040807,,,0,,0,200408,0
20040808,,,0,,0,200408,0
20040809,0,0,0,0,0,200408,0
20040810,0,0,0,0,0,200408,0
20040811,0,0,0,0,0,200408,0
20040812,0,0,0,0,0,200408,0
20040813,0,0,0,0,0,200408,0
20040814,,,0,,0,200408,0
20040815,,,0,,0,200408,0
20040816,0,0,0,0,0,200408,0
20040817,0,0,0,0,0,200408,0
20040818,0,0,0,0,0,200408,0
20040819,0,0,0,0,0,200408,0
20040820,0,0,0,0,0,200408,0
20040821,,,0,,0,200408,0
20040822,,,0,,0,200408,0
20040823,0,0,0,0,0,200408,0
20040824,0,0,0,0,0,200408,0
20040825,0,0,0,0,0,200408,0
20040826,0,0,0,0,0,200408,0
20040827,0,0,0,0,0,200408,0
20040828,,,0,,0,200408,0
20040829,,,0,,0,200408,0
20040830,0,0,0,0,0,200408,0
20040831,0,0,0,0,0,200408,0
20040901,0,0,0,0,0,200409,0
20040902,,,0,,0,200409,0
20040903,0,0,0,0,0,200409,0
20040904,,,0,,0,200409,0
20040905,,,0,,0,200409,0
20040906,,,0,,0,200409,0
20040907,0,0,0,0,0,200409,0
20040908,0,0,0,0,0,200409,0
20040909,0,0,0,0,0,200409,0
20040910,0,0,0,0,0,200409,0
20040911,,,0,,0,200409,0
20040912,,,0,,0,200409,0
20040913,0,0,0,0,0,200409,0
20040914,0,0,0,0,0,200409,0
20040915,0,0,0,0,0,200409,0
20040916,0,0,0,0,0,200409,0
20040917,0,0,0,0,0,200409,0
20040918,,,0,,0,200409,0
20040919,,,0,,0,200409,0
20040920,0.756005704,0.319983423,0.300000012,0.478695631,0.307885855,200409,0.432514125
20040921,0.186344102,0,0,0,0,200409,0.03726882
20040922,0,0,0,0,0,200409,0
20040923,0,0,0,0,0,200409,0
20040924,0,0,0,0,0,200409,0
20040925,,,0,,0,200409,0
20040926,,,0,,0,200409,0
20040927,0,0,0,0,0,200409,0
20040928,0,0,0,0,0,200409,0
20040929,0,0,0,0,0,200409,0
20040930,0,0,0,0,0,200409,0
20041001,0,0,0,0,0,200410,0
20041002,,,0,,0,200410,0
20041003,,,,,,200410,#DIV/0!
20041004,0,0,0,0,0,200410,0
20041005,0,0,0,0,0,200410,0
20041006,0,0,0,0,0,200410,0
20041007,0,0,0,0,0,200410,0
20041008,0,0,0,0,0,200410,0
20041009,,,,,,200410,#DIV/0!
20041010,,,0,,0,200410,0
20041011,,,0,,0,200410,0
20041012,0,0,0,0,0,200410,0
20041013,0,0,0,0,0,200410,0
20041014,0,0,0,0,0,200410,0
20041015,0,0,0,0,0,200410,0
20041016,0,0,0,0,0,200410,0
20041017,0.186344102,0,0,0,0,200410,0.03726882
20041018,,,1.290177822,,0.800000012,200410,1.045088917
20041019,2.754795551,1.805079699,2.047957182,0.834700584,0.891508698,200410,1.666808343
20041020,31.34280205,18.55309677,21.53440285,12.41493893,13.4348402,200410,19.45601616
20041021,15.66968441,10.24394798,11.25396252,8.077447891,9.554179192,200410,10.9598444
20041022,0,0,0,0,0,200410,0
20041023,0,0,0,0,0,200410,0
20041024,0.384432912,0.201697826,0,0.052050907,0.019128555,200410,0.13146204
20041025,2.188014746,1.375666142,1.428975701,0.924972653,1.119351149,200410,1.407396078
20041026,0.058564093,0,0,0,0,200410,0.011712819
20041027,15.14912319,9.037704468,9.433825493,5.613368511,6.381615639,200410,9.12312746
20041028,1.186223745,0.741200924,0.980680108,0.424972653,0.5,200410,0.766615486
20041029,0,0,0,0,0,200410,0
20041030,0,0,0,0,0,200410,0
20041031,0,0,0,0,0,200410,0
20041101,0,0,0,0,0,200411,0
20041102,0,0,0,0,0,200411,0
20041103,0,0,0,0,0,200411,0
20041104,3.495197773,1.53786087,1.135937095,1.121235371,1.210522413,200411,1.700150704
20041105,0.966744423,0.5,0.581562281,0.575040102,0.626313448,200411,0.649932051
20041106,0,0,0,0,0,200411,0
20041107,0,0,0,0,0,200411,0
20041108,4.948493481,2.567836046,3.076815605,2.400448322,2.770779371,200411,3.152874565
20041109,5.294113636,2.875666142,3.382082462,2.673515797,2.682775497,200411,3.381630707
20041110,0,0,0,0,0,200411,0
20041111,0.649616241,0.300000012,0.300000012,0.300000012,0.300000012,200411,0.369923258
20041112,1.195006371,0.701697826,0.633266747,0.575040102,0.519128561,200411,0.724827921
20041113,0,0,0,0,0,200411,0
20041114,0,0,0,0,0,200411,0
20041115,0,0,0,0,0,200411,0
20041116,0,0,0,0,0,200411,0
20041117,0,0,0,0,0,200411,0
20041118,0,0,0,0,0,200411,0
20041119,0,0,0,0,0,200411,0
20041120,0,0,0,0,0,200411,0
20041121,0,0,0,0,0,200411,0
20041122,0,0,0,0,0,200411,0
20041123,0,0,0,0,0,200411,0
20041124,0,0,0,0,0,200411,0
20041125,0,0,0,0,0,200411,0
20041126,0.411055475,0.201697826,0.079960041,0.017567076,0.019128555,200411,0.145881795
20041127,0,0,0,0,0,200411,0
20041128,16.42646408,9.329062462,9.291910172,8.365839005,7.880526066,200411,10.25876036
20041129,0,0,0,0,0,200411,0
20041130,0,0,0,0,0,200411,0
20041201,0,0,0,0,0,200412,0
20041202,0,0,0,0,0,200412,0
20041203,0,0,0,0,0,200412,0
20041204,0,0,0,0,0,200412,0
20041205,0,0,0,0,0,200412,0
20041206,0,0,0,0,0,200412,0
20041207,1.616360664,0.791159451,0.849015594,0.751018286,0.634199321,200412,0.928350663
20041208,13.25743198,7.853059292,9.147972107,5.970283031,5.932873726,200412,8.432324028
20041209,3.937387466,2.274964809,2.835412741,1.973502994,2.035103559,200412,2.611274314
20041210,0,0,0,0,0,200412,0
20041211,0,0,0,0,0,200412,0
20041212,0,0,0,0,0,200412,0
20041213,0,0,0,0,0,200412,0
20041214,0,0,0,0,0,200412,0
20041215,0,0,0,0,0,200412,0
20041216,0,0,0,0,0,200412,0
20041217,0,0,0,0,0,200412,0
20041218,0,0,0,0,0,200412,0
20041219,0,0,0,0,0,200412,0
20041220,0,0,0,0,0,200412,0
20041221,0,0,0,0,0,200412,0
20041222,0,0,0,0,0,200412,0
20041223,0,0,0,0,0,200412,0
20041224,0,0,0,0,0,200412,0
20041225,0,0,0,0,0,200412,0
20041226,0,0,0,0,0,200412,0
20041227,0,0,0,0,0,200412,0
20041228,2.687813044,1.291159511,1.480680108,1.239306927,1.01182878,200412,1.542157674
20041229,9.395260811,4.875021458,5.2601161,4.523139,3.827600479,200412,5.57622757
20041230,8.523320198,4.904223919,5.939537525,4.030976295,4.035103798,200412,5.486632347
20041231,29.85151482,17.53370857,20.21828842,14.76722527,13.97980595,200412,19.2701086
20050101,19.42705154,9.291201591,10.72477722,8.773665428,8.360474586,200501,11.31543407
20050102,2.363059759,0.93446523,0.853306711,0.822989225,0.800000012,200501,1.154764187
20050103,1.268535376,0.43446523,0.353306681,0.334700614,0.307885855,200501,0.539778751
20050104,1.753010273,0.800000012,1.119840145,0.892173648,0.812752366,200501,1.075555289
20050105,2.502584457,1.175820708,1.265275002,0.892173648,0.991393864,200501,1.365449536
20050106,0,0,0,0,0,200501,0
20050107,0,0,0,0,0,200501,0
20050108,40.60200882,20.62729454,22.49113655,18.76614952,17.91569901,200501,24.08045769
20050109,31.3766613,15.9344368,17.48634338,14.09066105,13.39102936,200501,18.45582638
20050110,23.00755501,11.26711941,12.59971237,10.98920345,10.96593857,200501,13.76590576
20050111,10.40616798,5.615604401,7.249703884,4.291669369,4.594731331,200501,6.431575394
20050112,1.357272625,0.53360939,0.846154928,0.300000012,0.483507961,200501,0.704108983
20050113,0,0,0,0,0,200501,0
20050114,0,0,0,0,0,200501,0
20050115,0,0,0,0,0,200501,0
20050116,0,0,0,0,0,200501,0
20050117,0,0,0,0,0,200501,0
20050118,0,0,0,0,0,200501,0
20050119,0,0,0,0,0,200501,0
20050120,0,0,0,0,0,200501,0
20050121,0,0,0,0,0,200501,0
20050122,0,0,0,0,0,200501,0
20050123,0,0,0,0,0,200501,0
20050124,0,0,0,0,0,200501,0
20050125,0,0,0,0,0,200501,0
20050126,9.518836975,4.825063229,5.101264,4.197960377,3.923052073,200501,5.513235331
20050127,8.453249931,4.077363968,4.246145248,3.569197178,3.448258162,200501,4.758842897
20050128,0.244908199,0,0.079960041,0,0,200501,0.064973648
20050129,8.865541458,4.631798744,5.3384552,3.765460014,3.844721794,200501,5.289195442
20050130,0,0,0,0,0,200501,0
20050131,0,0,0,0,0,200501,0
20050201,0,0,0,0,0,200502,0
20050202,0,0,0,0,0,200502,0
20050203,0,0,0,0,0,200502,0
20050204,0,0,0,0,0,200502,0
20050205,0,0,0,0,0,200502,0
20050206,0,0,0,0,0,200502,0
20050207,0,0,0,0,0,200502,0
20050208,0.560878932,0.300000012,0.300000012,0.322989225,0.300000012,200502,0.356773639
20050209,0,0,0,0,0,200502,0
20050210,0,0,0,0,0,200502,0
20050211,0,0,0,0,0,200502,0
20050212,1.65775454,0.929413557,0.988919318,0.478695631,0.491393834,200502,0.909235376
20050213,0.899397731,0.43446523,0.353306681,0.300000012,0.300000012,200502,0.457433933
20050214,0,0,0,0,0,200502,0
20050215,0,0,0,0,0,200502,0
20050216,16.20580673,9.061815262,9.616289139,7.632892132,7.062118053,200502,9.915784264
20050217,4.258066177,2.444147825,2.710366011,2.29166913,2.416089773,200502,2.824067783
20050218,0,0,0,0,0,200502,0
20050219,2.794196844,1.696491599,1.972460151,1.075040102,1.126313448,200502,1.732900429
20050220,5.251873016,3.072312355,3.246889114,2.057472944,2.007299662,200502,3.127169418
20050221,6.883005142,3.976802349,4.181223869,2.716195583,2.871456623,200502,4.125736713
20050222,7.463525772,4.572312355,5.094985008,3.788449049,3.666080236,200502,4.917070484
